id;name;lon;lat;kwds
N667888639;dolce;13.3927162;52.5263187;food,restaurant
N667890052;Die Garbe;13.4624464;52.5147549;food,cafe
N667890096;Uluru Resort;13.4212532;52.5369781;food,pub
N667890402;Nyom;13.4582789;52.5106827;food,restaurant
N667890442;Speisehaus;13.4577523;52.5096443;food,restaurant
N667892498;Mercan;13.4279397;52.4985779;food,restaurant
N667892499;Spätzle Express;13.4282138;52.4984850;food,fastfood
N667893281;Ars Vini;13.4164837;52.5385171;food,restaurant
N667893376;Sumo Sushi;13.4084896;52.5376443;food,fastfood
N667894156;Yogi-Ashram;13.4579966;52.5100861;food,restaurant
N667971366;S+U Warschauer Straße;13.4486755;52.5050654;transport,tramstop
N668071755;Hühnerhaus;13.3803771;52.5525331;food,fastfood
N668197710;Rixdorfer Straße/Britzer Straße;13.3953694;52.4405717;transport,busstop
N668197715;Rixdorfer Straße/Britzer Straße;13.3959169;52.4406669;transport,busstop
N668197719;Rixdorfer Straße/Britzer Straße;13.3967234;52.4402242;transport,busstop
N668246085;ALDI;13.2532532;52.4497765;shop,supermarket
N668246088;Velostil;13.2523570;52.4497919;shop,bicycle
N668246090;Barbara-Apotheke;13.2530545;52.4497172;health,pharmacy
N668246091;Nahkauf;13.2528304;52.4499156;shop,supermarket
N668246098;fit;13.2540690;52.4500779;shop,laundrette
N668246099;Wiedemann;13.2538450;52.4499517;shop,bakery
N668246102;Grill Bistro;13.2534814;52.4501063;food,fastfood
N668246104;Confiserie Rose;13.2535406;52.4501217;shop,confectionery
N668246109;fit;13.2539878;52.4501920;shop,laundrette
N668246119;Restaurant Der Kretaner;13.2550747;52.4501013;food,restaurant
N668899440;Apotheke am Tierpark;13.5119754;52.5041810;health,pharmacy
N668899449;Memory;13.5122436;52.5041419;food,fastfood
N668905388;Japo;13.5246859;52.4891993;shop,convenience
N668953779;Coffee Cult;13.3932506;52.4893414;food,cafe
N668954190;Balzac Coffee;13.3926220;52.4894164;food,cafe
N668992384;Liebenwalder Straße/Landsberger Allee;13.4996821;52.5352300;transport,busstop
N669055945;El Boyero;13.3107099;52.6320898;food,restaurant
N669057184;ARAL;13.3071153;52.6363468;transport,fuel
N669088712;Ärztehaus Johannisthal;13.5001156;52.4397276;health,doctors
N669239401;Lidl;13.4712634;52.5644557;shop,supermarket
N669260561;Sandys Salon;13.6124501;52.5074548;shop,hairdresser
N669693240;Gaststätte Astra;13.5085055;52.4454096;food,pub
N669702493;Viet Nam;13.4982994;52.5265371;food,restaurant
N669763367;Loeperplatz;13.4797196;52.5197412;transport,tramstop
N669888809;Total Station;13.4179988;52.5286962;transport,fuel
N669891011;Total Station;13.4412623;52.5307982;transport,fuel
N670069373;NBI Club;13.4011790;52.5356700;tourist,nightclub
N670070184;Oberwasser;13.4010890;52.5353840;food,restaurant
N670080878;temur;13.3996467;52.5329095;shop,jewelry
N670132715;Hilti;13.4470738;52.5079826;shop,diy
N670658006;Milch & Mehl;13.3520676;52.4804199;food,cafe
N670658016;Zam Zam;13.3573257;52.4874605;food,cafe
N670658020;Wiedemann;13.3252298;52.5009810;shop,bakery
N670658023;Leistenschneider;13.3242491;52.5033814;shop,departmentstore
N670658024;Hecker's Hotel;13.3241078;52.5035375;accommodation,hotel
N670658034;Eisfee;13.3605143;52.4865492;shop,departmentstore
N670658037;Zoulou Bar;13.3595340;52.4899871;food,pub
N670658039;Eis-Café Vannini;13.3607729;52.4945809;food,cafe
N670658040;Königin-Luise-Apotheke;13.3609228;52.4977903;health,pharmacy
N670704950;S Halensee;13.2905555;52.4960247;transport,station
N670801913;S Ostkreuz;13.4695776;52.5031523;transport,station
N670814566;S Schöneberg;13.3524340;52.4793551;transport,station
N670842248;ibis budget Hotel Berlin Ost Marzahn;13.5297257;52.5260934;accommodation,hotel
N671063429;U Schwartzkopffstraße;13.3756654;52.5364877;transport,busstop
N671191597;Mäckeritzwiesen;13.2698430;52.5501901;transport,busstop
N671210856;L' accordo;13.3003550;52.5830440;food,restaurant
N671210857;Annen-Apotheke;13.3016160;52.5836500;health,pharmacy
N671353413;Rhinoçéros;13.4100163;52.5480384;food,bar
N671390314;VitaCura-Apotheke;13.5435331;52.5236507;health,pharmacy
N671390318;lehrstehende Verkaufsfläche;13.5435590;52.5239870;shop,convenience
N671480778;Zeeman;13.4651207;52.5226650;shop,clothes
N671481369;Asia;13.4656104;52.5225744;food,restaurant
N671487867;Asiatischer Imbis;13.4653970;52.5226154;food,fastfood
N671488820;Doc Morris;13.4623091;52.5239265;health,pharmacy
N671489356;Ernsting's family;13.4625426;52.5238710;shop,clothes
N671491570;Thürmann;13.4627564;52.5236862;shop,bakery
N671496510;Ristorante Gelateria La Strada;13.5567904;52.5227354;food,restaurant
N671564316;Rudower Chaussee/Wegedornstraße;13.5259648;52.4287631;transport,busstop
N671696780;Median - Apotheke;13.2787702;52.5185444;health,pharmacy
N671776286;Der Ringer;13.2592567;52.5088707;tourist,art
N671776288;Hotel Rotdorn;13.2601819;52.5092311;accommodation,hotel
N671776291;Bankhaus Dr. Masel AG;13.2660531;52.5092417;money,bank
N671785382;Albert Einstein;13.3378948;52.4908515;tourist,memorial
N672103165;Sportboothafen Gosen;13.6967982;52.3899662;transport,marina
N672147735;Nahkauf;13.3408169;52.4854706;shop,supermarket
N672157091;Kaufland;13.5384595;52.5335687;shop,supermarket
N672612763;Pölnitzweg;13.4904567;52.6453408;transport,busstop
N672625778;Röbellweg;13.4957583;52.6407854;transport,busstop
N672625780;Röbellweg;13.4959404;52.6410503;transport,busstop
N672732987;Netto;13.3170755;52.4910381;shop,supermarket
N672732993;EuroShop;13.3268386;52.4867559;shop,diy
N672744488;Alt Buch;13.5029264;52.6366998;transport,busstop
N672744489;Alt Buch;13.5029676;52.6368658;transport,busstop
N672798786;Galerie Wedding;13.3566625;52.5475220;tourist,art
N672825266;Boelckestraße/Hoeppnerstraße;13.3780623;52.4725874;transport,busstop
N672825276;U Alt-Tempelhof;13.3857932;52.4665946;transport,busstop
N672825277;Ringbahnstraße;13.3781778;52.4680719;transport,busstop
N672825280;Boelckestraße/Hoeppnerstraße;13.3777308;52.4726842;transport,busstop
N672825281;U Alt-Tempelhof;13.3854020;52.4664441;transport,busstop
N672825283;Ringbahnstraße;13.3779407;52.4681209;transport,busstop
N672897977;M&M Bistro;13.4788382;52.5162108;food,fastfood
N672901651;Monumentenstraße;13.3767408;52.4880685;transport,busstop
N672901652;Dudenstraße/Katzbachstraße;13.3764260;52.4847764;transport,busstop
N672901653;Rumeyplan;13.3773221;52.4757714;transport,busstop
N672901654;Monumentenstraße;13.3765246;52.4873493;transport,busstop
N672901655;Kreuzberg/Wasserfall;13.3824798;52.4902151;transport,busstop
N672901658;Kreuzberg/Wasserfall;13.3821649;52.4900473;transport,busstop
N672901662;Badener Ring;13.3776393;52.4818952;transport,busstop
N672901666;Dudenstraße/Katzbachstraße;13.3767378;52.4846271;transport,busstop
N672901669;Wüsthoffstraße;13.3769381;52.4792581;transport,busstop
N672901672;Badener Ring;13.3772204;52.4822880;transport,busstop
N672901675;Katzbachstraße/Kreuzbergstraße;13.3773663;52.4893773;transport,busstop
N672901679;Wüsthoffstraße;13.3765792;52.4785731;transport,busstop
N672901682;Rumeyplan;13.3777282;52.4755025;transport,busstop
N672901685;Katzbachstraße/Kreuzbergstraße;13.3765671;52.4889277;transport,busstop
N672920300;U Mehringdamm;13.3870028;52.4932368;transport,busstop
N672920301;Yorckstraße/Großbeerenstraße;13.3832044;52.4931155;transport,busstop
N672920302;U Gneisenaustraße;13.3948228;52.4912806;transport,busstop
N672920303;U Mehringdamm;13.3864496;52.4929163;transport,busstop
N672920304;Yorckstraße/Großbeerenstraße;13.3835204;52.4932194;transport,busstop
N672920305;U Gneisenaustraße;13.3947643;52.4917055;transport,busstop
N672945391;U Kottbusser Tor;13.4169831;52.4994322;transport,busstop
N672945392;U Kottbusser Tor;13.4181383;52.4998639;transport,busstop
N672945394;Segitzdamm;13.4143370;52.5001465;transport,busstop
N672945396;Gneisenaustraße/Baerwaldstraße;13.3982466;52.4905965;transport,busstop
N672945400;Adalbertstraße/Oranienstraße;13.4195564;52.5015214;transport,busstop
N672945403;Wilmsstraße;13.4036361;52.4950617;transport,busstop
N672945406;Urbanstraße/Baerwaldstraße;13.4027789;52.4936514;transport,busstop
N672945412;U Prinzenstraße;13.4069503;52.4987116;transport,busstop
N672945414;Gneisenaustraße/Baerwaldstraße;13.4005006;52.4907455;transport,busstop
N672945417;Segitzdamm;13.4142377;52.5003713;transport,busstop
N672945420;Wilmsstraße;13.4047628;52.4954148;transport,busstop
N672945421;Urbanstraße/Baerwaldstraße;13.4031645;52.4936605;transport,busstop
N672945422;Prinzenstraße/Ritterstraße;13.4097510;52.5015286;transport,busstop
N672945423;U Prinzenstraße;13.4067582;52.4987293;transport,busstop
N672976227;Jugendverkehrsschule;13.4494019;52.5414180;education,school
N673374223;Cunostraße;13.2961334;52.4853708;transport,busstop
N673374239;Cunostraße;13.2956149;52.4854095;transport,busstop
N673374253;Elsterplatz;13.2858725;52.4797673;transport,busstop
N673639048;Express;13.3073578;52.5050537;food,fastfood
N673749057;Richtkrone ( Erster Plattenbau Marzahn / Hellersdorf 8. Juli 1977 );13.5441248;52.5254752;tourist,art
N673868038;Zaubergarten 2.0;13.3779212;52.5307652;landuse,grass
N674016085;Bäckerei;13.3932541;52.5425246;shop,bakery
N674019818;Maximilian;13.3926925;52.5430683;food,fastfood
N674019819;TechnoGrill;13.3926145;52.5431736;food,fastfood
N674019820;Kiosk;13.3927739;52.5428919;amenity,postoffice
N674019823;Mond & Stern;13.3928649;52.5428070;shop,bakery
N674023937;Bella Italia;13.3893260;52.5473004;food,restaurant
N674086079;Video World;13.2051209;52.5417356;shop,videorental
N674086081;Thürmann;13.2050833;52.5443053;shop,bakery
N674086082;Bulgarische Lebensmittel;13.2013286;52.5473474;shop,supermarket
N674086086;Kronen-Apotheke;13.2013519;52.5480636;health,pharmacy
N674086087;Maga-Imbiss;13.2012181;52.5482125;food,fastfood
N674086089;Bistro Class Berlin;13.2006536;52.5482232;food,restaurant
N674086090;Pizza-Laden;13.2009923;52.5477725;food,fastfood
N674086091;Bestattungen Gerad Messmer;13.2008388;52.5479852;shop,departmentstore
N674086092;Schaumal Optic;13.2005852;52.5483162;shop,departmentstore
N674086095;Abu Hassan;13.2004953;52.5489477;food,fastfood
N674086096;Waschsalon;13.2005275;52.5487169;shop,laundrette
N674086101;Rosengarten;13.1986604;52.5537712;food,restaurant
N674086102;l`Opera Siciliana;13.1990761;52.5531314;food,restaurant
N674086104;Freiwillige Feuerwehr Spandau-Nord (3101);13.2103551;52.5448495;amenity,firestation
N674100930;Real;13.1956080;52.5339033;shop,supermarket
N674100931;Saturn;13.1952676;52.5342048;shop,hifi
N674100934;Ooh-ase;13.2026625;52.5477417;food,pub
N674100935;Zum Dortmunder;13.2031637;52.5479754;food,pub
N674100936;fixme Zeitungshändler;13.2051000;52.5476191;shop,newspaper
N674100941;Vatan Bäckerei;13.2078543;52.5448717;shop,bakery
N674108692;McDonald's;13.1982903;52.5335417;food,fastfood
N674108693;T-Mobile;13.1981773;52.5334478;shop,phone
N674124306;H&M;13.1951910;52.5340292;shop,clothes
N674137354;Ungarisches Restaurant;13.4220445;52.5563527;food,restaurant
N674144566;Bäcker Kroll;13.4241460;52.5509793;shop,bakery
N674163048;Shi-Mai;13.4031586;52.5197018;food,restaurant
N674163595;Andy's Diner & Bar;13.4029665;52.5198128;food,restaurant
N674164737;Schäferberg;13.1277871;52.4171040;poi,peak
N674166167;Stolper Berge;13.1215045;52.4195579;poi,peak
N674314965;SandwichArt;13.3132146;52.5032008;food,fastfood
N674316062;Gervinus-Apotheke;13.3075144;52.5045145;health,pharmacy
N674380532;Bäcker;13.4193076;52.5559950;shop,bakery
N674421949;Delikatessen Berjozka;13.3396893;52.5013116;shop,confectionery
N674432264;Azzurra;13.2929326;52.4450623;food,icecream
N674884633;Lustgarten;13.4006134;52.5182775;transport,busstop
N674884634;Platz der Republik;13.3698258;52.5176108;transport,busstop
N674884637;Haus der Kulturen der Welt;13.3631156;52.5176774;transport,busstop
N674884640;Lustgarten;13.4016355;52.5183736;transport,busstop
N674884644;Haus der Kulturen der Welt;13.3632403;52.5175662;transport,busstop
N687589952;Die EIS Diele;13.4965188;52.4172718;food,cafe
N687612039;Hirsch;13.4504143;52.5108553;food,restaurant
N687759505;El Galado;13.5072008;52.4472993;food,restaurant
N687929662;Aufsturz;13.3920254;52.5249923;food,pub
N687953696;Sonnenallee/Pannierstraße;13.4305869;52.4864506;transport,busstop
N687953703;Sonnenallee/Pannierstraße;13.4305155;52.4863765;transport,busstop
N688769730;Autohaus Ford KADEA;13.4472699;52.4603330;shop,car
N689153868;BikeLine;13.3304875;52.4674567;shop,bicycle
N689236654;zur Tulpe;13.3285612;52.4686232;food,pub
N689563342;Nea Olympia;13.2892594;52.4437031;food,restaurant
N689563348;Chiang Mai;13.3000998;52.4476838;food,restaurant
N689563350;Pesetas;13.3034925;52.4489294;food,restaurant
N689563382;mrhai Life;13.3218898;52.4571867;food,restaurant
N689563385;Christophorus-Apotheke;13.3217057;52.4576027;health,pharmacy
N689563396;Alisha´s Eis & Café;13.3527922;52.4840454;food,cafe
N689563411;M-Hairfactory;13.3602718;52.4900724;shop,hairdresser
N689563415;Sufi;13.3608188;52.4906360;food,fastfood
N689828364;Veloquent;13.2997724;52.4404950;shop,bicycle
N690060584;S Schöneweide/Sterndamm;13.5094191;52.4541237;transport,tramstop
N690204085;Zärtliche Massagen;13.4681797;52.5119169;shop,departmentstore
N690204908;Hotel Indigo Berlin Ku'damm;13.3279383;52.5079286;accommodation,hotel
N690211824;MaBelle-Massagen;13.4641159;52.5090345;shop,departmentstore
N690291925;Sushi and friends;13.5075687;52.4480009;food,restaurant
N690291944;Odyssee;13.5079203;52.4479810;food,restaurant
N690394364;Tantramassage Berlin;13.4343134;52.4987367;shop,departmentstore
N690398035;Harmonie Massagen;13.4546575;52.5181353;shop,departmentstore
N690399847;Elite-Massagen;13.4521522;52.5249237;shop,departmentstore
N690401049;Visionmassage;13.4648510;52.4980050;shop,departmentstore
N690405175;Iris Massagestudio;13.5243681;52.4610959;shop,departmentstore
N690544058;Sirtaki Taverna;13.3531359;52.4418343;food,restaurant
N690678244;Berolina Multimedia;13.3364525;52.5264790;shop,videorental
N690681605;Videodrom;13.3941719;52.4869066;shop,videorental
N690683589;Video Town Megastore;13.3983846;52.4187002;shop,videorental
N690685005;VITO;13.4353695;52.4263080;shop,videorental
N690688495;Video-Center-Staaken;13.1561547;52.5325519;shop,videorental
N690689264;Video-Man;13.2694633;52.5368791;shop,videorental
N690698107;Fahrrad Service Ploetz;13.5605921;52.4913845;shop,bicycle
N690700413;Rewe;13.5596396;52.4868231;shop,supermarket
N690804132;Video World;13.3416775;52.4771009;shop,videorental
N690807073;Autohaus Heinze;13.4811760;52.6095000;shop,carrepair
N690812326;Video World;13.4133643;52.5502607;shop,videorental
N690813250;Video World;13.4540809;52.5320801;shop,videorental
N690817469;Video World;13.3583470;52.4888184;shop,videorental
N690819414;Video World;13.3492412;52.4494604;shop,videorental
N690916035;S Schöneweide/Sterndamm;13.5095880;52.4537291;transport,busstop
N690916523;S Schöneweide/Sterndamm;13.5096249;52.4533350;transport,busstop
N691370720;St. Christopher's Inn;13.4106511;52.5268482;accommodation,hostel
N691427998;Putto;13.2969112;52.5166899;food,restaurant
N691484459;La Bottega;13.3062338;52.4467726;food,restaurant
N691484463;Kühnel;13.3053059;52.4483688;shop,bakery
N691484473;Chirag;13.3028175;52.4492967;food,restaurant
N691484476;Kindermann Textilpflege;13.3026974;52.4492335;shop,laundrette
N691484482;Telebär;13.3156214;52.4492182;shop,hifi
N691484569;La Casserole;13.3250647;52.4550820;food,restaurant
N691484585;Café le Paris;13.3251086;52.4554822;food,cafe
N691484612;Ramona's Backtraum;13.3276373;52.4581527;shop,bakery
N691484619;Althoff-Apotheke;13.3299507;52.4580136;health,pharmacy
N691484670;Dr. Krachts Apotheke;13.3320365;52.4681177;health,pharmacy
N691484692;Chaplin;13.3336209;52.4689488;food,restaurant
N691484696;Rewe;13.3331097;52.4697577;shop,supermarket
N691484720;Rhein Apotheke;13.3335711;52.4701986;health,pharmacy
N691484742;KiTa Fregestraße;13.3367663;52.4682451;education,nursery
N691484772;Pigasos;13.3388677;52.4666850;food,restaurant
N691484775;McPaper;13.3343646;52.4709524;shop,copyshop
N691484782;Commerzbank;13.3348063;52.4713723;money,bank
N691484790;Thoben;13.3350833;52.4718077;shop,bakery
N691484832;Bäckerei Wiedemann;13.3350885;52.4720524;shop,bakery
N691484842;LuLa Deli Deluxe;13.3350944;52.4723025;food,cafe
N691521283;Foxi Flower;13.4946636;52.5043502;shop,florist
N691521285;Ramona Blumen;13.4956054;52.5048089;shop,florist
N691534909;TheArter;13.4991899;52.5130404;tourist,art
N692012963;Toys"R"Us;13.2189750;52.5379176;shop,toys
N692167741;Manzini;13.3250902;52.4978489;food,restaurant
N692167743;Butter Lindner;13.3253793;52.4978921;shop,confectionery
N692167744;Tillmann;13.3261911;52.4979888;shop,bakery
N692167746;Adagio Berlin Kurfürstendamm;13.3215593;52.4995746;accommodation,hotel
N692167782;EnergieHotel;13.3155645;52.5055022;accommodation,hotel
N692167789;Aqui España;13.3163596;52.5062895;shop,confectionery
N692196581;Ralf Rajemann;13.4133545;52.5422177;shop,bakery
N692987887;Kiez Bäckerei;13.5032721;52.5065722;shop,bakery
N692987901;Pension Marienburg;13.5030979;52.5068279;accommodation,hotel
N693004313;Rebenweg;13.5377462;52.3999233;transport,busstop
N693046729;Sparkasse;13.3540316;52.4131142;money,bank
N693289414;Tai-Lee;13.3530162;52.4131650;food,restaurant
N693601955;Heckrinder;13.4798721;52.6624551;tourist,attraction
N693892008;Netto;13.3035449;52.4945436;shop,supermarket
N693892011;Christa Lutum Bäckermeisterin;13.3084043;52.5031788;food,cafe
N693892012;Croissanterie;13.3083208;52.5032688;shop,bakery
N693892013;Juleps New York;13.3088524;52.5025210;food,restaurant
N693892014;Nabucco;13.3091942;52.5026881;food,restaurant
N693892015;Tre;13.3086870;52.5026355;food,restaurant
N693892020;Cooking Papa;13.3073109;52.5039095;food,restaurant
N693892023;Viet's;13.3075961;52.5042339;food,fastfood
N693892027;Milch & Soda;13.3072318;52.5040761;food,pub
N693892029;Hair Styling;13.3076251;52.5041344;shop,hairdresser
N693892030;Imbiss 104;13.3076417;52.5040774;food,fastfood
N693892035;cucina comoda;13.3154003;52.5044423;food,restaurant
N693892036;Thürmann;13.3169695;52.4908368;shop,bakery
N693892039;Zum Hax'nwirt;13.3181079;52.4914239;food,restaurant
N693892049;Spiel Vogel;13.3238463;52.4935073;shop,toys
N693892088;einhorn;13.3208736;52.5029931;food,cafe
N693892092;Don Quijote;13.3199150;52.5032789;food,restaurant
N693892093;Reste Fidèle;13.3199252;52.5030469;food,restaurant
